,index,fdate,ix_urgency_mean,ix_urgency_median,ix_urgency_min,ix_urgency_max,ix_urgency_std,ix_urgency_q25,ix_urgency_q75,d_sameind
2307,DJ US Select HC Providers TR USD,20150331,1.0193376967803822,0.8000044481037856,0.037029786807612,3.853907969901276,0.7574549960543489,0.5313870231885022,1.309413662155534,0
2308,DJ US Select HC Providers TR USD,20150630,1.0701569223626521,0.914503451055736,0.037029786807612,4.010394696875696,0.8094044067444918,0.5353995020747699,1.4258597273078786,0
2309,DJ US Select HC Providers TR USD,20150930,1.027302281966629,0.8365322612312369,0.0070961972035792,4.010394696875696,0.8001203048267841,0.5019554265225612,1.3173011754807296,0
2310,DJ US Select HC Providers TR USD,20151231,0.9021909288400848,0.8000044481037856,0.0070961972035792,4.010394696875696,0.6362260608456302,0.42704364765959907,1.2180126344928897,0
2311,DJ US Select HC Providers TR USD,20160331,0.8542309890298067,0.7041820124723961,0.0070961972035792,2.7453010422402,0.5311670922341278,0.4907441039888901,1.1453844732252367,0
2312,DJ US Select HC Providers TR USD,20160630,0.8404864227616199,0.7041820124723961,0.0070961972035792,2.7453010422402,0.5431778343575293,0.4248640359395524,1.153474858810761,0
2313,DJ US Select HC Providers TR USD,20160930,0.8785086292709073,0.693717646318789,0.0070961972035792,3.9648314327892735,0.6505426409192898,0.42077040472334515,1.1506648347843902,0
2314,DJ US Select HC Providers TR USD,20161231,0.8143958434102526,0.6645140832816818,0.0070961972035792,2.7453010422402,0.5363752120333922,0.4234994922008167,1.1048582989136069,0
2315,DJ US Select HC Providers TR USD,20170331,0.8672449267277482,0.7434206371344664,0.0070961972035792,3.9648314327892735,0.6387669816626845,0.4192043001093012,1.1538865817328916,0
2316,DJ US Select HC Providers TR USD,20170630,0.8918735686230139,0.7843516736768171,0.0435825739294909,3.853907969901276,0.6058656888315873,0.492863218047104,1.1551217504992828,0
2317,DJ US Select HC Providers TR USD,20170930,0.8506389235072686,0.7728496010831236,0.037029786807612,3.9648314327892735,0.6100099642895314,0.4221349484620809,1.1124416999786906,0
2318,DJ US Select HC Providers TR USD,20171231,0.9711835681910814,0.8331320448932726,0.0070961972035792,3.947702585684713,0.710168191195622,0.5339524999809299,1.2264359418772497,0
2319,DJ US Select HC Providers TR USD,20180331,1.0586272692772458,0.9513689259853289,0.037029786807612,3.9648314327892735,0.7750244575601183,0.5388370927958468,1.2654884252084702,0
2320,DJ US Select HC Providers TR USD,20180630,1.0417611562842906,0.9513689259853289,0.0070961972035792,3.947702585684713,0.7448614877945796,0.5388370927958468,1.3447071450971984,0
2321,DJ US Select HC Providers TR USD,20180930,1.1233949970236257,1.064703863289307,0.037029786807612,3.816256872668567,0.6853815635855621,0.6177681711806432,1.4927792658329238,0
2322,DJ US Select HC Providers TR USD,20181231,1.103925539298076,1.0323887227463722,0.037029786807612,3.816256872668567,0.6953859315041688,0.6157404757588899,1.462945836338418,0
2323,DJ US Select HC Providers TR USD,20190331,1.1022156459659755,1.0674855303187851,0.0435825739294909,4.767031838987063,0.7009189121271153,0.6177681711806432,1.3945521371680618,0
2324,DJ US Select HC Providers TR USD,20190630,1.0990851360867788,1.0463727235585216,0.0527569247168382,4.767031838987063,0.753111394257556,0.6030206099607751,1.4050934991702486,0
2325,DJ US Select HC Providers TR USD,20190930,0.995732777228724,0.9540281716600384,0.0527569247168382,4.163189629265824,0.6477479661076624,0.530762701865987,1.3154412173210537,0
2326,DJ US Select HC Providers TR USD,20191231,1.1068417381042204,1.064703863289307,0.0435825739294909,4.163189629265824,0.7369615371763628,0.5972237005296223,1.44859869879409,0
2327,DJ US Select HC Providers TR USD,20200331,1.0478505570129126,0.9679195126762692,0.0527569247168382,3.816256872668567,0.6971461329280922,0.5485119094601727,1.3245473371602605,0
2328,DJ US Select Home Builders TR USD,20120331,1.0018621486347552,0.628090965552651,0.037029786807612,8.887190342968639,1.2784086820847542,0.4451753075293677,1.0423465815820194,0
2329,DJ US Select Home Builders TR USD,20120630,0.9989774740946327,0.6298241001076164,0.037029786807612,8.887190342968639,1.2110130911503139,0.4451753075293677,1.0398198142854451,0
2330,DJ US Select Home Builders TR USD,20120930,0.9464822220854585,0.6410760449325457,0.0070961972035792,8.887190342968639,1.073450124493516,0.4281334535196224,1.1037090733745039,0
2331,DJ US Select Home Builders TR USD,20121231,0.9736990710077279,0.8096567874651216,0.037029786807612,3.766810191103652,0.7628945989153626,0.4371992834545067,1.198483335847215,0
2332,DJ US Select Home Builders TR USD,20130331,0.9326136313995171,0.6410760449325457,0.0085557122003428,4.096912452189009,0.8427057373391766,0.3765203006541434,1.0869180620955943,0
2333,DJ US Select Home Builders TR USD,20130630,0.8932404262425231,0.6433079395699808,0.0085557122003428,4.096912452189009,0.7765051987531469,0.386213486687313,1.109009128012071,0
2334,DJ US Select Home Builders TR USD,20130930,0.7817428316062621,0.6177681711806432,0.0070961972035792,3.766810191103652,0.669728005247367,0.3617003810362417,1.0229827237899882,0
2335,DJ US Select Home Builders TR USD,20131231,0.8129153824547645,0.6271255349309554,0.0070961972035792,3.766810191103652,0.6609598060885413,0.35720716131838937,1.0979579891901805,0
2336,DJ US Select Home Builders TR USD,20140331,0.8935162980678456,0.6459687780804567,0.037029786807612,10.3282228342628,1.0413340990006923,0.3615138392099674,1.1144512321989688,0
2337,DJ US Select Home Builders TR USD,20140630,0.8896809502296581,0.6459687780804567,0.0070961972035792,10.3282228342628,1.0217432767196888,0.4129443813826621,1.1372940876397122,0
2338,DJ US Select Home Builders TR USD,20140930,0.7986150789829835,0.6410760449325457,0.037029786807612,2.7453010422402,0.5500783172091387,0.4130045395248932,1.0847887684707196,0
2339,DJ US Select Home Builders TR USD,20141231,0.8458761303696885,0.6557429735806092,0.0070961972035792,3.06304548881463,0.627904720156729,0.41325671055834967,1.1358300001146175,0
2340,DJ US Select Home Builders TR USD,20150331,0.9776750524083601,0.7023746605770589,0.0070961972035792,10.3282228342628,1.0561479167642087,0.4411872954919372,1.1677759158950551,0
2341,DJ US Select Home Builders TR USD,20150630,0.9114991883092688,0.7340352819233679,0.0070961972035792,4.482909802710615,0.6820943978924057,0.482265704776152,1.1993172851977567,0
2342,DJ US Select Home Builders TR USD,20150930,0.9507648262845436,0.7340352819233679,0.0070961972035792,3.694050362553342,0.7431629503064056,0.482265704776152,1.2099040314674476,0
2343,DJ US Select Home Builders TR USD,20151231,0.9529477705990603,0.7241914187443055,0.0070961972035792,10.3282228342628,0.9858764809869778,0.4916649465342785,1.164758090795844,0
2344,DJ US Select Home Builders TR USD,20160331,0.9500781378483648,0.7338257833923124,0.0070961972035792,10.3282228342628,1.0024186767550614,0.4332112714170762,1.164758090795844,0
2345,DJ US Select Home Builders TR USD,20160630,0.9377067372965789,0.7835054677366768,0.0070961972035792,3.694050362553342,0.6752358313074178,0.4877315514180177,1.178107020681575,0
2346,DJ US Select Home Builders TR USD,20160930,0.8774381829162903,0.7150713298531837,0.0070961972035792,3.694050362553342,0.6310154529726075,0.4455142735226443,1.1880879680523206,0
2347,DJ US Select Home Builders TR USD,20161231,0.9022529481548729,0.7992514161112663,0.0070961972035792,3.393246207183377,0.6371530747127386,0.4281334535196224,1.1889255888190242,0
2348,DJ US Select Home Builders TR USD,20170331,1.0040839557297783,0.7992514161112663,0.0041445650807386,10.3282228342628,1.0445771536060897,0.4461922055091974,1.2246054008653036,0
2349,DJ US Select Home Builders TR USD,20170630,0.9143209259060563,0.7623845892046506,0.0041445650807386,3.853907969901276,0.6556732640528581,0.42595384179957574,1.2213967096714824,0
2350,DJ US Select Home Builders TR USD,20170930,0.9731912620393398,0.8252665319138726,0.0041445650807386,3.853907969901276,0.6909512496696061,0.47128237896703284,1.2520631457043174,0
2351,DJ US Select Home Builders TR USD,20171231,1.0479173105012338,0.9101556099786594,0.0041445650807386,4.582458999774205,0.7453529107217745,0.5350567527839081,1.3164931200460486,0
2352,DJ US Select Home Builders TR USD,20180331,0.8944695002063712,0.8191363172694154,0.0041445650807386,3.306127744169007,0.5806579635733616,0.440881472060189,1.2088625846766214,0
2353,DJ US Select Home Builders TR USD,20180630,0.8650959577293924,0.798894195902349,0.0041445650807386,2.7453010422402,0.5313935707636609,0.4458532395159208,1.1952453659288664,0
2354,DJ US Select Home Builders TR USD,20180930,0.857260301161996,0.7961342802758471,0.0041445650807386,2.7453010422402,0.5306538936090086,0.4280993563164669,1.192108551280601,0
2355,DJ US Select Home Builders TR USD,20181231,0.9998563601538115,0.9095799204536146,0.0041445650807386,4.163189629265824,0.6881578391244623,0.4849986280970848,1.2864233072993538,0
2356,DJ US Select Home Builders TR USD,20190331,1.1176854363514428,1.0323887227463722,0.0041445650807386,4.262979621462317,0.7384566364548409,0.6106650954279436,1.4401564250018106,0
2357,DJ US Select Home Builders TR USD,20190630,1.0242646708845073,0.9654097899594748,0.0041445650807386,3.580516658983746,0.6764118673302452,0.544823062505294,1.312746049510678,0
2358,DJ US Select Home Builders TR USD,20190930,1.0997439303311014,0.9761391830976858,0.0041445650807386,3.7288515331363103,0.7423759677040971,0.5904837686465874,1.391776123843401,0
2359,DJ US Select Home Builders TR USD,20191231,1.0403268007252628,0.9344571167031266,0.0041445650807386,3.712583453916979,0.7247563764553163,0.5350567527839081,1.3579823732623821,0
2360,DJ US Select Home Builders TR USD,20200331,0.9830138543157895,0.8987203032811615,0.0041445650807386,3.712583453916979,0.6491405950413874,0.544823062505294,1.2821518569108818,0
2361,DJ US Select Insurc TR USD,20120331,0.6964944915075822,0.6224468530557993,0.0085557122003428,1.5631107892720033,0.41366260481741096,0.5089555112238199,0.850153497642612,0
2362,DJ US Select Insurc TR USD,20120630,0.6232398925073588,0.6177681711806432,0.0085557122003428,1.5631107892720033,0.38728638954755795,0.38710881086780025,0.683846504977499,0
2363,DJ US Select Insurc TR USD,20120930,0.634866938451296,0.6224468530557993,0.0085557122003428,1.5631107892720033,0.39508741341135695,0.3900816125281391,0.6940142587249476,0
2364,DJ US Select Insurc TR USD,20121231,0.5745429301841473,0.5972237005296223,0.0085557122003428,1.5631107892720033,0.38596583072347634,0.31175387055718506,0.6547398877815294,0
2365,DJ US Select Insurc TR USD,20130331,0.6591091807469902,0.6132928452862856,0.1865951275515006,1.5631107892720033,0.40167103173479995,0.38372015503698376,0.9001276400646413,0
2366,DJ US Select Insurc TR USD,20130630,0.5993959551869581,0.5561866270274918,0.037029786807612,1.5631107892720033,0.34826069224900147,0.38372015503698376,0.6318363457183307,0
2367,DJ US Select Insurc TR USD,20130930,0.5997726309355279,0.5663244892514232,0.0070961972035792,1.5631107892720033,0.37021894732968114,0.38372015503698376,0.6937211665311557,0
2368,DJ US Select Insurc TR USD,20131231,0.7140441716095689,0.6030206099607751,0.0527569247168382,2.195554543032276,0.4538233357055997,0.4234994922008167,0.9001276400646413,0
2369,DJ US Select Insurc TR USD,20140331,0.6713641528845543,0.6088175193919281,0.037029786807612,1.5631107892720033,0.39194628620986216,0.44946932121991423,0.8415811665214172,0
2370,DJ US Select Insurc TR USD,20140630,0.6253204621598857,0.5666552137529388,0.0070961972035792,1.5631107892720033,0.413308011431697,0.3617003810362417,0.7843516736768171,0
2371,DJ US Select Insurc TR USD,20140930,0.8038404534876491,0.6271255349309554,0.037029786807612,3.578175082881446,0.6397540946076198,0.5057720629831183,1.030421620961087,0
2372,DJ US Select Insurc TR USD,20141231,0.8635044259023198,0.6271255349309554,0.037029786807612,3.578175082881446,0.6779561786502649,0.5057720629831183,1.0777007670085936,0
2373,DJ US Select Insurc TR USD,20150331,0.7014934542089729,0.6177681711806432,0.037029786807612,1.5273652230029706,0.39470885703015623,0.47345679239308247,0.9460841854847033,0
2374,DJ US Select Insurc TR USD,20150630,0.6830681283592183,0.5972237005296223,0.037029786807612,1.5273652230029706,0.42149607402581074,0.42704364765959907,0.9460841854847033,0
2375,DJ US Select Insurc TR USD,20150930,0.7944880172557376,0.6224468530557993,0.0070961972035792,3.578175082881446,0.648829882970738,0.42595384179957574,1.0489535756399362,0
2376,DJ US Select Insurc TR USD,20151231,0.7713816124993829,0.6132928452862856,0.0070961972035792,3.578175082881446,0.6344293657865292,0.42452692416559923,1.0725931486636893,0
2377,DJ US Select Insurc TR USD,20160331,0.5850984497326158,0.5383695111928426,0.0070961972035792,1.5273652230029706,0.35531292356104355,0.4130245922389702,0.6635109974826019,0
2378,DJ US Select Insurc TR USD,20160630,0.5697221908386445,0.5329819222459736,0.0070961972035792,1.5273652230029706,0.3703328098893259,0.3738382802335738,0.650354332930993,0
2379,DJ US Select Insurc TR USD,20160930,0.6073022184897137,0.5383695111928426,0.0070961972035792,1.5273652230029706,0.40363154507240584,0.3974115772086104,0.683846504977499,0
2380,DJ US Select Insurc TR USD,20161231,0.7573216623602561,0.6088175193919281,0.1651362894237347,3.2308226747644246,0.5466751420754408,0.4543780204174324,0.865971352129645,0
2381,DJ US Select Insurc TR USD,20170331,0.8527729709820874,0.6199623117845454,0.1651362894237347,3.2308226747644246,0.6294783026519118,0.49234026155791105,1.1469747004702606,0
2382,DJ US Select Insurc TR USD,20170630,0.8329512599646592,0.6138157638373274,0.037029786807612,3.2308226747644246,0.6295124778282414,0.47266264980728384,1.1637071951093862,0
2383,DJ US Select Insurc TR USD,20170930,0.779605440351133,0.6138157638373274,0.037029786807612,3.2308226747644246,0.5719467048463575,0.44634500599252,1.058632603550238,0
2384,DJ US Select Insurc TR USD,20171231,0.8290577363635118,0.6384152064220698,0.0070961972035792,3.2308226747644246,0.5651617045813446,0.5203475703495022,1.1799086451658822,0
2385,DJ US Select Insurc TR USD,20180331,0.8268487990304876,0.6384152064220698,0.037029786807612,3.2308226747644246,0.575914351392327,0.44634500599252,1.1945674236804646,0
2386,DJ US Select Insurc TR USD,20180630,0.7834980460664777,0.6433079395699808,0.0085557122003428,1.8293937906077136,0.4348809104270008,0.45892238651141337,1.1227173392468999,0
2387,DJ US Select Insurc TR USD,20180930,0.8354364244968779,0.7041820124723961,0.1651362894237347,2.111932611573701,0.46236836487257293,0.4795327814552191,1.1983677160958366,0
2388,DJ US Select Insurc TR USD,20181231,0.7783859386631043,0.7041820124723961,0.037029786807612,1.8293937906077136,0.39901892967447855,0.4795327814552191,1.0344082926458915,0
2389,DJ US Select Insurc TR USD,20190331,0.7485630827447707,0.7041820124723961,0.0085557122003428,1.4601590071326638,0.37205462024541036,0.4795327814552191,1.0344082926458915,0
2390,DJ US Select Insurc TR USD,20190630,0.795811948396905,0.7041820124723961,0.0085557122003428,1.6813170400987338,0.4356292674001223,0.4795327814552191,1.1521536881139027,0
2391,DJ US Select Insurc TR USD,20190930,0.8153190494213554,0.7806353420983287,0.0527569247168382,1.6813170400987338,0.41790539945037153,0.517955221763295,1.1637071951093862,0
2392,DJ US Select Insurc TR USD,20191231,0.8388731644662427,0.7843516736768171,0.0527569247168382,1.9902947089503908,0.4425323529360296,0.5345661065294147,1.1752607021048695,0
2393,DJ US Select Insurc TR USD,20200331,0.7016924000162659,0.6088175193919281,0.0527569247168382,1.44859869879409,0.40702201239076163,0.41348882887772914,1.076961331115713,0
2394,DJ US Select Investment Svcs TR USD,20120331,0.7618797728654301,0.5320113445110174,0.0952747994519243,3.853907969901276,0.9647537864984365,0.3910600797038978,0.6177681711806432,0
2395,DJ US Select Investment Svcs TR USD,20120630,0.49525149088577114,0.5383695111928426,0.1670816583959156,0.8096567874651216,0.1917697424959473,0.3910600797038978,0.6177681711806432,0
2396,DJ US Select Investment Svcs TR USD,20120930,0.526816298669872,0.5720989734028668,0.1887926331210362,0.6635109974826019,0.13871174039854373,0.46313785247053635,0.6207821534123865,0
2397,DJ US Select Investment Svcs TR USD,20121231,0.6180898963450513,0.6030206099607751,0.037029786807612,1.979692564949039,0.4587718373765273,0.39678332615704537,0.6419326085872467,0
2398,DJ US Select Investment Svcs TR USD,20130331,0.5949662997786139,0.5735935152923853,0.0070961972035792,1.979692564949039,0.4689598824810763,0.37534794788507897,0.650354332930993,0
2399,DJ US Select Investment Svcs TR USD,20130630,1.055747809715371,0.6030206099607751,0.1822673639249615,3.853907969901276,1.0342008662110111,0.4385312223184691,1.4757093208321779,0
2400,DJ US Select Investment Svcs TR USD,20130930,0.7992205936543297,0.5666552137529388,0.0070961972035792,3.853907969901276,0.804379865767826,0.3910600797038978,1.1215512475147982,0
2401,DJ US Select Investment Svcs TR USD,20131231,1.0168234145755501,0.6298241001076164,0.1822673639249615,3.853907969901276,0.9012268067545265,0.4248640359395524,1.2264359418772497,0
2402,DJ US Select Investment Svcs TR USD,20140331,0.9672846181941678,0.6330037059461255,0.1822673639249615,4.010394696875696,0.8602412453796967,0.45376467601083054,1.1537094595431934,0
2403,DJ US Select Investment Svcs TR USD,20140630,0.6980568584172838,0.6111880139789854,0.037029786807612,2.0426786946186843,0.4397234020512299,0.4137209471971086,0.905741761496311,0
2404,DJ US Select Investment Svcs TR USD,20140930,0.8174986705059163,0.6221564523884476,0.1651362894237347,2.765575419054457,0.5169626222695769,0.5069711402453158,1.146388021135541,0
2405,DJ US Select Investment Svcs TR USD,20141231,0.8510200825230997,0.6361833117846346,0.037029786807612,2.954755444353007,0.5799370796643188,0.5019554265225612,1.1176919217689911,0
2406,DJ US Select Investment Svcs TR USD,20150331,0.8794852856791245,0.6825286966446976,0.037029786807612,3.853907969901276,0.6313940321381872,0.5340764543046412,1.1816928391829176,0
2407,DJ US Select Investment Svcs TR USD,20150630,0.9453326175784025,0.7041820124723961,0.1651362894237347,3.853907969901276,0.6640488508344468,0.5344094990354125,1.2015189952253975,0
2408,DJ US Select Investment Svcs TR USD,20150930,0.8231070924414604,0.631654423357795,0.0938711640925942,3.1656682011459942,0.545742673394895,0.517955221763295,1.0878734659148004,0
2409,DJ US Select Investment Svcs TR USD,20151231,0.85913940845173,0.6547398877815294,0.0527569247168382,2.765575419054457,0.5381231972802091,0.5334672111134517,1.1028862331088938,0
2410,DJ US Select Investment Svcs TR USD,20160331,0.687227836252833,0.56569638626439,0.0070961972035792,2.765575419054457,0.5099137425483697,0.4137209471971086,0.9940148210868238,0
2411,DJ US Select Investment Svcs TR USD,20160630,0.6623989489226877,0.5972237005296223,0.037029786807612,1.5671060960344378,0.42657142773619217,0.3767361349079046,1.0036707886545453,0
2412,DJ US Select Investment Svcs TR USD,20160930,0.8691069059591876,0.6271255349309554,0.0527569247168382,3.853907969901276,0.7131440088220111,0.4371992834545067,1.1001830143389504,0
2413,DJ US Select Investment Svcs TR USD,20161231,0.9663755635133686,0.6177681711806432,0.0070961972035792,3.853907969901276,0.866583940750027,0.424189812391646,1.2189829756297015,0
2414,DJ US Select Investment Svcs TR USD,20170331,0.9258791537061848,0.6224468530557993,0.0070961972035792,3.853907969901276,0.7954394419978598,0.42385270061769276,1.2232272506834287,0
2415,DJ US Select Investment Svcs TR USD,20170630,0.9220571142067184,0.6226543215244627,0.037029786807612,3.2308226747644246,0.6793655486898874,0.4411872954919372,1.2387027741565315,0
2416,DJ US Select Investment Svcs TR USD,20170930,0.8964661151205131,0.6459687780804567,0.037029786807612,2.765575419054457,0.5739404917909957,0.5323576009234584,1.1783665902439253,0
2417,DJ US Select Investment Svcs TR USD,20171231,0.9324296889592742,0.6459687780804567,0.037029786807612,3.853907969901276,0.6820031561717351,0.530762701865987,1.1431320033858847,0
2418,DJ US Select Investment Svcs TR USD,20180331,1.1006257261759933,0.8726715342951459,0.037029786807612,7.871119560140412,1.1191145422762208,0.5350567527839081,1.2804479475312924,0
2419,DJ US Select Investment Svcs TR USD,20180630,0.941965890309423,0.854552466215963,0.0070961972035792,3.1656682011459942,0.5996886764596822,0.5323576009234584,1.2586826131344853,0
2420,DJ US Select Investment Svcs TR USD,20180930,0.9541892673921138,0.8599525817100548,0.1563235329606812,2.8142957826130446,0.5775196674796507,0.5350567527839081,1.2599856350768872,0
2421,DJ US Select Investment Svcs TR USD,20181231,0.825717609897999,0.6646110291228193,0.037029786807612,2.765575419054457,0.4893303114442539,0.49234026155791105,1.1223718188867697,0
2422,DJ US Select Investment Svcs TR USD,20190331,0.8636365171782298,0.7766446919907372,0.1563235329606812,2.765575419054457,0.49061212435626467,0.5350567527839081,1.1408755535058681,0
2423,DJ US Select Investment Svcs TR USD,20190630,0.8905388610214381,0.6832532801651818,0.0527569247168382,3.2308226747644246,0.6028528767985235,0.5339524999809299,1.1933006595420073,0
2424,DJ US Select Investment Svcs TR USD,20190930,0.9130531522484501,0.8230460921088028,0.0527569247168382,2.765575419054457,0.5129547988309432,0.5512442489249654,1.2338460987203577,0
2425,DJ US Select Investment Svcs TR USD,20191231,0.9928678546723269,0.812960139324333,0.0435825739294909,3.336557948635159,0.7089426885608059,0.5469742462761111,1.2560765692496818,0
2426,DJ US Select Investment Svcs TR USD,20200331,0.8198028294296013,0.6939696796677006,0.0435825739294909,2.70084883427473,0.528945632955705,0.49234026155791105,1.1223283104062103,0
2427,DJ US Select Medical Equip TR USD,20120331,0.8240488621750567,0.6330037059461255,0.0085557122003428,3.853907969901276,0.6501538553515677,0.4221362933337863,1.054928559082765,0
2428,DJ US Select Medical Equip TR USD,20120630,0.7278821799342592,0.6284748175192858,0.0070961972035792,2.170770012414662,0.4989966352390792,0.39951106876281145,1.0080267138144796,0
2429,DJ US Select Medical Equip TR USD,20120930,0.7275150140382646,0.6271255349309554,0.0070961972035792,2.170770012414662,0.47732374459888477,0.4139530655164881,1.009286118938311,0
2430,DJ US Select Medical Equip TR USD,20121231,0.7360047182144402,0.6298241001076164,0.0085557122003428,2.170770012414662,0.46108246163319416,0.4248640359395524,0.9496876769684004,0
2431,DJ US Select Medical Equip TR USD,20130331,0.7890344429491158,0.6635109974826019,0.0070961972035792,2.195554543032276,0.5141454782345825,0.4291777964421051,1.009286118938311,0
2432,DJ US Select Medical Equip TR USD,20130630,0.8791764723801044,0.7522881033435573,0.0509217879205727,3.853907969901276,0.6420452974093683,0.49265242221916866,1.1171793242479324,0
2433,DJ US Select Medical Equip TR USD,20130930,0.8040078470589664,0.6459687780804567,0.0070961972035792,2.195554543032276,0.5043352090886503,0.45435528894866206,1.0067673086906481,0
2434,DJ US Select Medical Equip TR USD,20131231,0.8813813168935225,0.6459687780804567,0.0070961972035792,3.853907969901276,0.7470975797974615,0.4270209161908287,1.0346510785646095,0
2435,DJ US Select Medical Equip TR USD,20140331,0.9701669038223928,0.8000044481037856,0.0070961972035792,3.853907969901276,0.8093281829090468,0.4795327814552191,1.104018603021111,0
2436,DJ US Select Medical Equip TR USD,20140630,0.8942241980196628,0.7434206371344664,0.0070961972035792,3.578175082881446,0.7155479478745438,0.41668080812225416,1.0840604900795714,0
2437,DJ US Select Medical Equip TR USD,20140930,0.9351616086611078,0.7913318549501611,0.0527569247168382,3.9152797238490233,0.7012515809588729,0.5094694060196753,1.1795915902492222,0
2438,DJ US Select Medical Equip TR USD,20141231,1.034236089413814,0.8953118775110454,0.0070961972035792,3.578175082881446,0.8063647063646269,0.4795327814552191,1.441951717648545,0
2439,DJ US Select Medical Equip TR USD,20150331,0.919190752807772,0.8099163095412376,0.037029786807612,3.306127744169007,0.6797491306367427,0.4795327814552191,1.0895854766665,0
2440,DJ US Select Medical Equip TR USD,20150630,0.8654178703033489,0.7921780608903013,0.0070961972035792,3.306127744169007,0.6293689868796046,0.4292118936452606,1.0725931486636893,0
2441,DJ US Select Medical Equip TR USD,20150930,0.988757346545609,0.874275252879584,0.0070961972035792,3.694050362553342,0.7863292439780618,0.48513844272205464,1.1795915902492222,0
2442,DJ US Select Medical Equip TR USD,20151231,0.9310873042266119,0.8274163069145033,0.037029786807612,3.853907969901276,0.7221878306312451,0.49683596379809014,1.0840604900795714,0
2443,DJ US Select Medical Equip TR USD,20160331,0.827751431847761,0.7826592617965367,0.0070961972035792,3.694050362553342,0.5833376593848522,0.4291777964421051,1.0463727235585216,0
2444,DJ US Select Medical Equip TR USD,20160630,1.012736364248087,0.8988106593660173,0.037029786807612,3.853907969901276,0.7025127550925012,0.5339524999809299,1.2418438442972883,0
2445,DJ US Select Medical Equip TR USD,20160930,1.062064968424301,0.8867093070586186,0.037029786807612,3.853907969901276,0.7552967060492368,0.5469742462761111,1.2755032709943772,0
2446,DJ US Select Medical Equip TR USD,20161231,0.959066470135021,0.8603742489506339,0.037029786807612,4.767031838987063,0.7216317577409687,0.5019554265225612,1.1989333765577832,0
2447,DJ US Select Medical Equip TR USD,20170331,1.040061766203418,0.9359938703571291,0.0041445650807386,3.853907969901276,0.7094478316188708,0.5448253521107405,1.2785336164365702,0
2448,DJ US Select Medical Equip TR USD,20170630,1.0772522310525372,0.978257756157621,0.0041445650807386,3.853907969901276,0.7107933918944603,0.6098633564940117,1.3015261488303382,0
2449,DJ US Select Medical Equip TR USD,20170930,1.0201121251510514,0.9518579243142193,0.0041445650807386,3.2308226747644246,0.6151144694319111,0.6121781822605286,1.2725789670684782,0
2450,DJ US Select Medical Equip TR USD,20171231,1.0978116517418222,1.0042484984429851,0.0041445650807386,3.947702585684713,0.6754108412145434,0.6361833117846346,1.3515144881233538,0
2451,DJ US Select Medical Equip TR USD,20180331,1.1820704145758425,1.0398198142854451,0.037029786807612,7.871119560140412,0.8542008584549785,0.6832532801651818,1.4287579366553906,0
2452,DJ US Select Medical Equip TR USD,20180630,1.179523384595693,1.0550662267179765,0.037029786807612,7.486102369810637,0.8098559693869513,0.7292592002251561,1.4090482797647856,0
2453,DJ US Select Medical Equip TR USD,20180930,1.1870831163265243,1.077658587543875,0.037029786807612,7.486102369810637,0.7904848939538379,0.6832532801651818,1.4699002324987709,0
2454,DJ US Select Medical Equip TR USD,20181231,1.1650149296557717,1.073607097763366,0.0070961972035792,7.486102369810637,0.7568918556619068,0.6446383588252188,1.457928968846832,0
2455,DJ US Select Medical Equip TR USD,20190331,1.2019790951716487,1.0977906149944514,0.0349573304717191,7.486102369810637,0.781764659693976,0.7022662737621563,1.51416243501823,0
2456,DJ US Select Medical Equip TR USD,20190630,1.1715297875463788,1.0895854766665,0.0070961972035792,7.486102369810637,0.784476364970634,0.6384152064220698,1.4877783161414455,0
2457,DJ US Select Medical Equip TR USD,20190930,1.1858595548412676,1.0990227042345881,0.0070961972035792,7.486102369810637,0.7703790169499677,0.6886680988657591,1.485455951654106,0
2458,DJ US Select Medical Equip TR USD,20191231,1.1944211924464025,1.1141028479459807,0.0070961972035792,7.486102369810637,0.7550998365872311,0.7039652388425909,1.5243049315033688,0
2459,DJ US Select Medical Equip TR USD,20200331,1.117967318890092,1.069045190947199,0.0041445650807386,3.580516658983746,0.6210406451287014,0.650855875830533,1.4478713145525737,0
2460,DJ US Select Oil Equip&Svcs TR USD,20120331,0.8687016699436098,0.7133021013635179,0.0070961972035792,3.336557948635159,0.5841224462790248,0.5091948581632901,1.1991392979735094,0
2461,DJ US Select Oil Equip&Svcs TR USD,20120630,0.818886273628082,0.6960379730511396,0.031649955323353,3.336557948635159,0.5371932080285967,0.5351904278519299,1.110910512399132,0
2462,DJ US Select Oil Equip&Svcs TR USD,20120930,0.839307043975742,0.7005673086817217,0.0509217879205727,3.336557948635159,0.5104463967341227,0.5383695111928426,1.107046012588935,0
2463,DJ US Select Oil Equip&Svcs TR USD,20121231,0.8714575721373308,0.7388090147589927,0.037029786807612,3.336557948635159,0.539909651294226,0.5350567527839081,1.1795915902492222,0
2464,DJ US Select Oil Equip&Svcs TR USD,20130331,0.8188146061065491,0.6635109974826019,0.0527569247168382,3.336557948635159,0.5635188229322867,0.4248640359395524,1.107046012588935,0
2465,DJ US Select Oil Equip&Svcs TR USD,20130630,0.7477944108967044,0.6271255349309554,0.0070961972035792,1.8995664890296355,0.46002862887621043,0.4095644866551921,1.0364835350183534,0
